time,latitude,longitude,sst
UTC,degrees_north,degrees_east,
2010-02-01T00:00:00Z,9.75,73.5,301.9878
2010-02-01T00:00:00Z,9.75,73.75,302.03174
2010-02-01T00:00:00Z,9.75,74.0,302.06787
2010-02-01T00:00:00Z,9.75,74.25,302.1372
2010-02-01T00:00:00Z,9.75,74.5,302.16846
2010-02-01T00:00:00Z,9.75,74.75,302.2085
2010-02-01T00:00:00Z,9.75,75.0,302.18115
2010-02-01T00:00:00Z,9.75,75.25,302.188
2010-02-01T00:00:00Z,9.75,75.5,302.15283
2010-02-01T00:00:00Z,9.75,75.75,302.14014
2010-02-01T00:00:00Z,9.75,76.0,302.17236
2010-02-01T00:00:00Z,9.75,76.25,301.9419
2010-02-01T00:00:00Z,9.75,76.5,NaN
2010-02-01T00:00:00Z,9.75,76.75,NaN
2010-02-01T00:00:00Z,9.75,77.0,NaN
2010-02-01T00:00:00Z,9.75,77.25,NaN
2010-02-01T00:00:00Z,9.75,77.5,NaN
2010-02-01T00:00:00Z,9.75,77.75,NaN
2010-02-01T00:00:00Z,9.75,78.0,NaN
2010-02-01T00:00:00Z,10.0,70.0,301.86768
2010-02-01T00:00:00Z,10.0,70.25,301.8667
2010-02-01T00:00:00Z,10.0,70.5,301.86182
2010-02-01T00:00:00Z,10.0,70.75,301.85693
2010-02-01T00:00:00Z,10.0,71.0,301.8579
2010-02-01T00:00:00Z,10.0,71.25,301.8745
2010-02-01T00:00:00Z,10.0,71.5,301.90674
2010-02-01T00:00:00Z,10.0,71.75,301.92627
2010-02-01T00:00:00Z,10.0,72.0,301.92627
2010-02-01T00:00:00Z,10.0,72.25,301.93604
2010-02-01T00:00:00Z,10.0,72.5,301.96143
2010-02-01T00:00:00Z,10.0,72.75,301.97412
2010-02-01T00:00:00Z,10.0,73.0,301.9995
2010-02-01T00:00:00Z,10.0,73.25,302.01904
2010-02-01T00:00:00Z,10.0,73.5,302.03467
2010-02-01T00:00:00Z,10.0,73.75,302.08154
2010-02-01T00:00:00Z,10.0,74.0,302.1206
2010-02-01T00:00:00Z,10.0,74.25,302.17627
2010-02-01T00:00:00Z,10.0,74.5,302.18604
2010-02-01T00:00:00Z,10.0,74.75,302.1919
2010-02-01T00:00:00Z,10.0,75.0,302.1704
2010-02-01T00:00:00Z,10.0,75.25,302.17725
2010-02-01T00:00:00Z,10.0,75.5,302.14502
2010-02-01T00:00:00Z,10.0,75.75,302.1167
2010-02-01T00:00:00Z,10.0,76.0,302.11084
2010-02-01T00:00:00Z,10.0,76.25,301.88428
2010-02-01T00:00:00Z,10.0,76.5,NaN
2010-02-01T00:00:00Z,10.0,76.75,NaN
2010-02-01T00:00:00Z,10.0,77.0,NaN
2010-02-01T00:00:00Z,10.0,77.25,NaN
2010-02-01T00:00:00Z,10.0,77.5,NaN
2010-02-01T00:00:00Z,10.0,77.75,NaN
2010-02-01T00:00:00Z,10.0,78.0,NaN
2010-02-01T00:00:00Z,10.25,70.0,301.854
2010-02-01T00:00:00Z,10.25,70.25,301.84717
2010-02-01T00:00:00Z,10.25,70.5,301.8296
2010-02-01T00:00:00Z,10.25,70.75,301.82666
2010-02-01T00:00:00Z,10.25,71.0,301.84033
2010-02-01T00:00:00Z,10.25,71.25,301.86475
2010-02-01T00:00:00Z,10.25,71.5,301.8911
2010-02-01T00:00:00Z,10.25,71.75,301.9077
2010-02-01T00:00:00Z,10.25,72.0,301.95166
2010-02-01T00:00:00Z,10.25,72.25,301.9663
2010-02-01T00:00:00Z,10.25,72.5,301.9839
2010-02-01T00:00:00Z,10.25,72.75,301.99854
2010-02-01T00:00:00Z,10.25,73.0,302.01807
2010-02-01T00:00:00Z,10.25,73.25,302.0288
2010-02-01T00:00:00Z,10.25,73.5,302.03564
2010-02-01T00:00:00Z,10.25,73.75,302.06006
2010-02-01T00:00:00Z,10.25,74.0,302.07178
2010-02-01T00:00:00Z,10.25,74.25,302.11084
2010-02-01T00:00:00Z,10.25,74.5,302.12256
2010-02-01T00:00:00Z,10.25,74.75,302.13525
2010-02-01T00:00:00Z,10.25,75.0,302.13037
2010-02-01T00:00:00Z,10.25,75.25,302.1079
2010-02-01T00:00:00Z,10.25,75.5,302.0376
2010-02-01T00:00:00Z,10.25,75.75,302.01025
2010-02-01T00:00:00Z,10.25,76.0,302.0913
2010-02-01T00:00:00Z,10.25,76.25,NaN
2010-02-01T00:00:00Z,10.25,76.5,NaN
2010-02-01T00:00:00Z,10.25,76.75,NaN
2010-02-01T00:00:00Z,10.25,77.0,NaN
2010-02-01T00:00:00Z,10.25,77.25,NaN
2010-02-01T00:00:00Z,10.25,77.5,NaN
2010-02-01T00:00:00Z,10.25,77.75,NaN
2010-02-01T00:00:00Z,10.25,78.0,NaN
2010-02-01T00:00:00Z,10.5,70.0,301.79932
2010-02-01T00:00:00Z,10.5,70.25,301.812
2010-02-01T00:00:00Z,10.5,70.5,301.813
2010-02-01T00:00:00Z,10.5,70.75,301.8169
2010-02-01T00:00:00Z,10.5,71.0,301.82764
2010-02-01T00:00:00Z,10.5,71.25,301.8452
2010-02-01T00:00:00Z,10.5,71.5,301.87256
2010-02-01T00:00:00Z,10.5,71.75,301.89307
2010-02-01T00:00:00Z,10.5,72.0,301.937
2010-02-01T00:00:00Z,10.5,72.25,301.94092
2010-02-01T00:00:00Z,10.5,72.5,301.9751
2010-02-01T00:00:00Z,10.5,72.75,301.9995
2010-02-01T00:00:00Z,10.5,73.0,302.01807
2010-02-01T00:00:00Z,10.5,73.25,302.02686
2010-02-01T00:00:00Z,10.5,73.5,302.03174
2010-02-01T00:00:00Z,10.5,73.75,302.0327
2010-02-01T00:00:00Z,10.5,74.0,302.04053
2010-02-01T00:00:00Z,10.5,74.25,302.04834
2010-02-01T00:00:00Z,10.5,74.5,302.03076
2010-02-01T00:00:00Z,10.5,74.75,302.06592
2010-02-01T00:00:00Z,10.5,75.0,302.02588
2010-02-01T00:00:00Z,10.5,75.25,302.00732
2010-02-01T00:00:00Z,10.5,75.5,302.0161
2010-02-01T00:00:00Z,10.5,75.75,302.0171
2010-02-01T00:00:00Z,10.5,76.0,301.99756
2010-02-01T00:00:00Z,10.5,76.25,NaN
2010-02-01T00:00:00Z,10.5,76.5,NaN
2010-02-01T00:00:00Z,10.5,76.75,NaN
2010-02-01T00:00:00Z,10.5,77.0,NaN
2010-02-01T00:00:00Z,10.5,77.25,NaN
2010-02-01T00:00:00Z,10.5,77.5,NaN
2010-02-01T00:00:00Z,10.5,77.75,NaN
2010-02-01T00:00:00Z,10.5,78.0,NaN
2010-02-01T00:00:00Z,10.75,70.0,301.77197
2010-02-01T00:00:00Z,10.75,70.25,301.77295
2010-02-01T00:00:00Z,10.75,70.5,301.7788
2010-02-01T00:00:00Z,10.75,70.75,301.81006
2010-02-01T00:00:00Z,10.75,71.0,301.82568
2010-02-01T00:00:00Z,10.75,71.25,301.83545
2010-02-01T00:00:00Z,10.75,71.5,301.86377
2010-02-01T00:00:00Z,10.75,71.75,301.8745
2010-02-01T00:00:00Z,10.75,72.0,301.91553
2010-02-01T00:00:00Z,10.75,72.25,301.9419
2010-02-01T00:00:00Z,10.75,72.5,301.97705
2010-02-01T00:00:00Z,10.75,72.75,301.99365
2010-02-01T00:00:00Z,10.75,73.0,302.01123
2010-02-01T00:00:00Z,10.75,73.25,302.01807
2010-02-01T00:00:00Z,10.75,73.5,302.01123
2010-02-01T00:00:00Z,10.75,73.75,302.0171
2010-02-01T00:00:00Z,10.75,74.0,301.99072
2010-02-01T00:00:00Z,10.75,74.25,301.98193
2010-02-01T00:00:00Z,10.75,74.5,301.98584
2010-02-01T00:00:00Z,10.75,74.75,301.9995
2010-02-01T00:00:00Z,10.75,75.0,301.9497
2010-02-01T00:00:00Z,10.75,75.25,301.96436
2010-02-01T00:00:00Z,10.75,75.5,301.9546
2010-02-01T00:00:00Z,10.75,75.75,301.88818
2010-02-01T00:00:00Z,10.75,76.0,NaN
2010-02-01T00:00:00Z,10.75,76.25,NaN
2010-02-01T00:00:00Z,10.75,76.5,NaN
2010-02-01T00:00:00Z,10.75,76.75,NaN
2010-02-01T00:00:00Z,10.75,77.0,NaN
2010-02-01T00:00:00Z,10.75,77.25,NaN
2010-02-01T00:00:00Z,10.75,77.5,NaN
2010-02-01T00:00:00Z,10.75,77.75,NaN
2010-02-01T00:00:00Z,10.75,78.0,NaN
2010-02-01T00:00:00Z,11.0,70.0,301.75244
2010-02-01T00:00:00Z,11.0,70.25,301.75635
2010-02-01T00:00:00Z,11.0,70.5,301.77002
2010-02-01T00:00:00Z,11.0,70.75,301.79932
2010-02-01T00:00:00Z,11.0,71.0,301.82178
2010-02-01T00:00:00Z,11.0,71.25,301.8335
2010-02-01T00:00:00Z,11.0,71.5,301.84326
2010-02-01T00:00:00Z,11.0,71.75,301.8501
2010-02-01T00:00:00Z,11.0,72.0,301.89795
2010-02-01T00:00:00Z,11.0,72.25,301.92334
2010-02-01T00:00:00Z,11.0,72.5,301.96436
2010-02-01T00:00:00Z,11.0,72.75,301.99365
2010-02-01T00:00:00Z,11.0,73.0,302.01025
2010-02-01T00:00:00Z,11.0,73.25,302.01123
2010-02-01T00:00:00Z,11.0,73.5,302.00342
2010-02-01T00:00:00Z,11.0,73.75,302.01318
2010-02-01T00:00:00Z,11.0,74.0,301.97803
2010-02-01T00:00:00Z,11.0,74.25,301.99854
2010-02-01T00:00:00Z,11.0,74.5,301.9751
2010-02-01T00:00:00Z,11.0,74.75,301.96533
2010-02-01T00:00:00Z,11.0,75.0,301.93994
2010-02-01T00:00:00Z,11.0,75.25,301.94482
2010-02-01T00:00:00Z,11.0,75.5,301.9165
2010-02-01T00:00:00Z,11.0,75.75,301.8501
2010-02-01T00:00:00Z,11.0,76.0,NaN
2010-02-01T00:00:00Z,11.0,76.25,NaN
2010-02-01T00:00:00Z,11.0,76.5,NaN
2010-02-01T00:00:00Z,11.0,76.75,NaN
2010-02-01T00:00:00Z,11.0,77.0,NaN
2010-02-01T00:00:00Z,11.0,77.25,NaN
2010-02-01T00:00:00Z,11.0,77.5,NaN
2010-02-01T00:00:00Z,11.0,77.75,NaN
2010-02-01T00:00:00Z,11.0,78.0,NaN
2010-02-01T00:00:00Z,11.25,70.0,301.74658
2010-02-01T00:00:00Z,11.25,70.25,301.75146
2010-02-01T00:00:00Z,11.25,70.5,301.76416
2010-02-01T00:00:00Z,11.25,70.75,301.7837
2010-02-01T00:00:00Z,11.25,71.0,301.80615
2010-02-01T00:00:00Z,11.25,71.25,301.8286
2010-02-01T00:00:00Z,11.25,71.5,301.8374
2010-02-01T00:00:00Z,11.25,71.75,301.84326
2010-02-01T00:00:00Z,11.25,72.0,301.88916
2010-02-01T00:00:00Z,11.25,72.25,301.9087
2010-02-01T00:00:00Z,11.25,72.5,301.9546
2010-02-01T00:00:00Z,11.25,72.75,301.9829
2010-02-01T00:00:00Z,11.25,73.0,302.00146
2010-02-01T00:00:00Z,11.25,73.25,302.00244
2010-02-01T00:00:00Z,11.25,73.5,301.9995
2010-02-01T00:00:00Z,11.25,73.75,302.00244
2010-02-01T00:00:00Z,11.25,74.0,301.98193
2010-02-01T00:00:00Z,11.25,74.25,302.00928
2010-02-01T00:00:00Z,11.25,74.5,301.94482
2010-02-01T00:00:00Z,11.25,74.75,302.00342
2010-02-01T00:00:00Z,11.25,75.0,301.95068
2010-02-01T00:00:00Z,11.25,75.25,301.95068
2010-02-01T00:00:00Z,11.25,75.5,301.92236
2010-02-01T00:00:00Z,11.25,75.75,301.83936
2010-02-01T00:00:00Z,11.25,76.0,NaN
2010-02-01T00:00:00Z,11.25,76.25,NaN
2010-02-01T00:00:00Z,11.25,76.5,NaN
2010-02-01T00:00:00Z,11.25,76.75,NaN
2010-02-01T00:00:00Z,11.25,77.0,NaN
2010-02-01T00:00:00Z,11.25,77.25,NaN
2010-02-01T00:00:00Z,11.25,77.5,NaN
2010-02-01T00:00:00Z,11.25,77.75,NaN
2010-02-01T00:00:00Z,11.25,78.0,NaN
2010-02-01T00:00:00Z,11.5,70.0,301.74658
2010-02-01T00:00:00Z,11.5,70.25,301.7505
2010-02-01T00:00:00Z,11.5,70.5,301.76025
2010-02-01T00:00:00Z,11.5,70.75,301.7798
2010-02-01T00:00:00Z,11.5,71.0,301.80615
2010-02-01T00:00:00Z,11.5,71.25,301.8296
2010-02-01T00:00:00Z,11.5,71.5,301.8452
2010-02-01T00:00:00Z,11.5,71.75,301.85303
2010-02-01T00:00:00Z,11.5,72.0,301.87744
2010-02-01T00:00:00Z,11.5,72.25,301.89795
2010-02-01T00:00:00Z,11.5,72.5,301.93994
2010-02-01T00:00:00Z,11.5,72.75,301.97314
2010-02-01T00:00:00Z,11.5,73.0,301.99072
2010-02-01T00:00:00Z,11.5,73.25,302.00635
2010-02-01T00:00:00Z,11.5,73.5,302.0044
2010-02-01T00:00:00Z,11.5,73.75,302.0005
2010-02-01T00:00:00Z,11.5,74.0,301.98682
2010-02-01T00:00:00Z,11.5,74.25,301.99854
2010-02-01T00:00:00Z,11.5,74.5,301.9292
2010-02-01T00:00:00Z,11.5,74.75,302.03174
2010-02-01T00:00:00Z,11.5,75.0,301.8413
2010-02-01T00:00:00Z,11.5,75.25,301.84326
2010-02-01T00:00:00Z,11.5,75.5,301.97412
2010-02-01T00:00:00Z,11.5,75.75,NaN
2010-02-01T00:00:00Z,11.5,76.0,NaN
2010-02-01T00:00:00Z,11.5,76.25,NaN
2010-02-01T00:00:00Z,11.5,76.5,NaN
2010-02-01T00:00:00Z,11.5,76.75,NaN
2010-02-01T00:00:00Z,11.5,77.0,NaN
2010-02-01T00:00:00Z,11.5,77.25,NaN
2010-02-01T00:00:00Z,11.5,77.5,NaN
2010-02-01T00:00:00Z,11.5,77.75,NaN
2010-02-01T00:00:00Z,11.5,78.0,NaN
2010-02-01T00:00:00Z,11.75,70.0,301.7329
2010-02-01T00:00:00Z,11.75,70.25,301.74072
2010-02-01T00:00:00Z,11.75,70.5,301.7505
2010-02-01T00:00:00Z,11.75,70.75,301.7661
2010-02-01T00:00:00Z,11.75,71.0,301.79346
2010-02-01T00:00:00Z,11.75,71.25,301.82764
2010-02-01T00:00:00Z,11.75,71.5,301.8462
2010-02-01T00:00:00Z,11.75,71.75,301.85693
2010-02-01T00:00:00Z,11.75,72.0,301.8589
2010-02-01T00:00:00Z,11.75,72.25,301.88232
2010-02-01T00:00:00Z,11.75,72.5,301.91064
2010-02-01T00:00:00Z,11.75,72.75,301.95068
2010-02-01T00:00:00Z,11.75,73.0,301.97998
2010-02-01T00:00:00Z,11.75,73.25,301.9956
2010-02-01T00:00:00Z,11.75,73.5,302.00146
2010-02-01T00:00:00Z,11.75,73.75,302.0005
2010-02-01T00:00:00Z,11.75,74.0,301.98193
2010-02-01T00:00:00Z,11.75,74.25,301.98877
2010-02-01T00:00:00Z,11.75,74.5,301.94482
2010-02-01T00:00:00Z,11.75,74.75,302.0161
2010-02-01T00:00:00Z,11.75,75.0,301.76318
2010-02-01T00:00:00Z,11.75,75.25,301.86377
2010-02-01T00:00:00Z,11.75,75.5,NaN
2010-02-01T00:00:00Z,11.75,75.75,NaN
2010-02-01T00:00:00Z,11.75,76.0,NaN
2010-02-01T00:00:00Z,11.75,76.25,NaN
2010-02-01T00:00:00Z,11.75,76.5,NaN
2010-02-01T00:00:00Z,11.75,76.75,NaN
2010-02-01T00:00:00Z,11.75,77.0,NaN
2010-02-01T00:00:00Z,11.75,77.25,NaN
2010-02-01T00:00:00Z,11.75,77.5,NaN
2010-02-01T00:00:00Z,11.75,77.75,NaN
2010-02-01T00:00:00Z,11.75,78.0,NaN
2010-02-01T00:00:00Z,12.0,70.0,301.7036
2010-02-01T00:00:00Z,12.0,70.25,301.71338
2010-02-01T00:00:00Z,12.0,70.5,301.72998
2010-02-01T00:00:00Z,12.0,70.75,301.74072
2010-02-01T00:00:00Z,12.0,71.0,301.76514
2010-02-01T00:00:00Z,12.0,71.25,301.80225
2010-02-01T00:00:00Z,12.0,71.5,301.83447
2010-02-01T00:00:00Z,12.0,71.75,301.854
2010-02-01T00:00:00Z,12.0,72.0,301.8452
2010-02-01T00:00:00Z,12.0,72.25,301.8628
2010-02-01T00:00:00Z,12.0,72.5,301.88916
2010-02-01T00:00:00Z,12.0,72.75,301.92725
2010-02-01T00:00:00Z,12.0,73.0,301.9497
2010-02-01T00:00:00Z,12.0,73.25,301.9673
2010-02-01T00:00:00Z,12.0,73.5,301.97314
2010-02-01T00:00:00Z,12.0,73.75,301.979
2010-02-01T00:00:00Z,12.0,74.0,301.95264
2010-02-01T00:00:00Z,12.0,74.25,301.97217
2010-02-01T00:00:00Z,12.0,74.5,301.9331
2010-02-01T00:00:00Z,12.0,74.75,301.95947
2010-02-01T00:00:00Z,12.0,75.0,301.937
2010-02-01T00:00:00Z,12.0,75.25,NaN
2010-02-01T00:00:00Z,12.0,75.5,NaN
2010-02-01T00:00:00Z,12.0,75.75,NaN
2010-02-01T00:00:00Z,12.0,76.0,NaN
2010-02-01T00:00:00Z,12.0,76.25,NaN
2010-02-01T00:00:00Z,12.0,76.5,NaN
2010-02-01T00:00:00Z,12.0,76.75,NaN
2010-02-01T00:00:00Z,12.0,77.0,NaN
2010-02-01T00:00:00Z,12.0,77.25,NaN
2010-02-01T00:00:00Z,12.0,77.5,NaN
2010-02-01T00:00:00Z,12.0,77.75,NaN
2010-02-01T00:00:00Z,12.0,78.0,NaN
2010-02-01T00:00:00Z,12.25,70.0,301.6665
2010-02-01T00:00:00Z,12.25,70.25,301.68115
2010-02-01T00:00:00Z,12.25,70.5,301.69873
2010-02-01T00:00:00Z,12.25,70.75,301.7173
2010-02-01T00:00:00Z,12.25,71.0,301.74463
2010-02-01T00:00:00Z,12.25,71.25,301.7788
2010-02-01T00:00:00Z,12.25,71.5,301.80322
2010-02-01T00:00:00Z,12.25,71.75,301.83447
2010-02-01T00:00:00Z,12.25,72.0,301.8286
2010-02-01T00:00:00Z,12.25,72.25,301.8413
2010-02-01T00:00:00Z,12.25,72.5,301.86475
2010-02-01T00:00:00Z,12.25,72.75,301.88916
2010-02-01T00:00:00Z,12.25,73.0,301.9214
2010-02-01T00:00:00Z,12.25,73.25,301.9546
2010-02-01T00:00:00Z,12.25,73.5,301.9624
2010-02-01T00:00:00Z,12.25,73.75,301.95068
2010-02-01T00:00:00Z,12.25,74.0,301.95654
2010-02-01T00:00:00Z,12.25,74.25,301.94873
2010-02-01T00:00:00Z,12.25,74.5,301.95068
2010-02-01T00:00:00Z,12.25,74.75,301.98584
2010-02-01T00:00:00Z,12.25,75.0,301.95166
2010-02-01T00:00:00Z,12.25,75.25,NaN
2010-02-01T00:00:00Z,12.25,75.5,NaN
2010-02-01T00:00:00Z,12.25,75.75,NaN
2010-02-01T00:00:00Z,12.25,76.0,NaN
2010-02-01T00:00:00Z,12.25,76.25,NaN
2010-02-01T00:00:00Z,12.25,76.5,NaN
2010-02-01T00:00:00Z,12.25,76.75,NaN
2010-02-01T00:00:00Z,12.25,77.0,NaN
2010-02-01T00:00:00Z,12.25,77.25,NaN
2010-02-01T00:00:00Z,12.25,77.5,NaN
2010-02-01T00:00:00Z,12.25,77.75,NaN
2010-02-01T00:00:00Z,12.25,78.0,NaN
2010-02-01T00:00:00Z,12.5,70.0,301.61768
2010-02-01T00:00:00Z,12.5,70.25,301.63623
2010-02-01T00:00:00Z,12.5,70.5,301.66162
2010-02-01T00:00:00Z,12.5,70.75,301.68604
2010-02-01T00:00:00Z,12.5,71.0,301.71045
2010-02-01T00:00:00Z,12.5,71.25,301.7417
2010-02-01T00:00:00Z,12.5,71.5,301.77783
2010-02-01T00:00:00Z,12.5,71.75,301.81494
2010-02-01T00:00:00Z,12.5,72.0,301.8296
2010-02-01T00:00:00Z,12.5,72.25,301.8423
2010-02-01T00:00:00Z,12.5,72.5,301.8628
2010-02-01T00:00:00Z,12.5,72.75,301.88916
2010-02-01T00:00:00Z,12.5,73.0,301.9126
2010-02-01T00:00:00Z,12.5,73.25,301.93213
2010-02-01T00:00:00Z,12.5,73.5,301.93408
2010-02-01T00:00:00Z,12.5,73.75,301.92627
2010-02-01T00:00:00Z,12.5,74.0,301.94092
2010-02-01T00:00:00Z,12.5,74.25,301.8755
2010-02-01T00:00:00Z,12.5,74.5,301.99658
2010-02-01T00:00:00Z,12.5,74.75,301.81982
2010-02-01T00:00:00Z,12.5,75.0,NaN
2010-02-01T00:00:00Z,12.5,75.25,NaN
2010-02-01T00:00:00Z,12.5,75.5,NaN
2010-02-01T00:00:00Z,12.5,75.75,NaN
2010-02-01T00:00:00Z,12.5,76.0,NaN
2010-02-01T00:00:00Z,12.5,76.25,NaN
2010-02-01T00:00:00Z,12.5,76.5,NaN
2010-02-01T00:00:00Z,12.5,76.75,NaN
2010-02-01T00:00:00Z,12.5,77.0,NaN
2010-02-01T00:00:00Z,12.5,77.25,NaN
2010-02-01T00:00:00Z,12.5,77.5,NaN
2010-02-01T00:00:00Z,12.5,77.75,NaN
2010-02-01T00:00:00Z,12.5,78.0,NaN
2010-02-01T00:00:00Z,12.75,70.0,301.5249
2010-02-01T00:00:00Z,12.75,70.25,301.5669
2010-02-01T00:00:00Z,12.75,70.5,301.60303
2010-02-01T00:00:00Z,12.75,70.75,301.6372
2010-02-01T00:00:00Z,12.75,71.0,301.68115
2010-02-01T00:00:00Z,12.75,71.25,301.7212
2010-02-01T00:00:00Z,12.75,71.5,301.7583
2010-02-01T00:00:00Z,12.75,71.75,301.78174
2010-02-01T00:00:00Z,12.75,72.0,301.81982
2010-02-01T00:00:00Z,12.75,72.25,301.8501
2010-02-01T00:00:00Z,12.75,72.5,301.85986
2010-02-01T00:00:00Z,12.75,72.75,301.88916
2010-02-01T00:00:00Z,12.75,73.0,301.90576
2010-02-01T00:00:00Z,12.75,73.25,301.93115
2010-02-01T00:00:00Z,12.75,73.5,301.9458
2010-02-01T00:00:00Z,12.75,73.75,301.91846
2010-02-01T00:00:00Z,12.75,74.0,301.90576
2010-02-01T00:00:00Z,12.75,74.25,301.89404
2010-02-01T00:00:00Z,12.75,74.5,301.9956
2010-02-01T00:00:00Z,12.75,74.75,301.7671
2010-02-01T00:00:00Z,12.75,75.0,NaN
2010-02-01T00:00:00Z,12.75,75.25,NaN
2010-02-01T00:00:00Z,12.75,75.5,NaN
2010-02-01T00:00:00Z,12.75,75.75,NaN
2010-02-01T00:00:00Z,12.75,76.0,NaN
2010-02-01T00:00:00Z,12.75,76.25,NaN
2010-02-01T00:00:00Z,12.75,76.5,NaN
2010-02-01T00:00:00Z,12.75,76.75,NaN
2010-02-01T00:00:00Z,12.75,77.0,NaN
2010-02-01T00:00:00Z,12.75,77.25,NaN
2010-02-01T00:00:00Z,12.75,77.5,NaN
2010-02-01T00:00:00Z,12.75,77.75,NaN
2010-02-01T00:00:00Z,12.75,78.0,NaN
2010-02-01T00:00:00Z,13.0,70.0,301.41357
2010-02-01T00:00:00Z,13.0,70.25,301.48584
2010-02-01T00:00:00Z,13.0,70.5,301.5249
2010-02-01T00:00:00Z,13.0,70.75,301.57373
2010-02-01T00:00:00Z,13.0,71.0,301.62354
2010-02-01T00:00:00Z,13.0,71.25,301.6831
2010-02-01T00:00:00Z,13.0,71.5,301.72803
2010-02-01T00:00:00Z,13.0,71.75,301.79053
2010-02-01T00:00:00Z,13.0,72.0,301.8286
2010-02-01T00:00:00Z,13.0,72.25,301.85596
2010-02-01T00:00:00Z,13.0,72.5,301.8706
2010-02-01T00:00:00Z,13.0,72.75,301.89014
2010-02-01T00:00:00Z,13.0,73.0,301.8921
2010-02-01T00:00:00Z,13.0,73.25,301.9087
2010-02-01T00:00:00Z,13.0,73.5,301.90283
2010-02-01T00:00:00Z,13.0,73.75,301.86865
2010-02-01T00:00:00Z,13.0,74.0,301.92334
2010-02-01T00:00:00Z,13.0,74.25,301.87354
2010-02-01T00:00:00Z,13.0,74.5,301.87256
2010-02-01T00:00:00Z,13.0,74.75,NaN
2010-02-01T00:00:00Z,13.0,75.0,NaN
2010-02-01T00:00:00Z,13.0,75.25,NaN
2010-02-01T00:00:00Z,13.0,75.5,NaN
2010-02-01T00:00:00Z,13.0,75.75,NaN
2010-02-01T00:00:00Z,13.0,76.0,NaN
2010-02-01T00:00:00Z,13.0,76.25,NaN
2010-02-01T00:00:00Z,13.0,76.5,NaN
2010-02-01T00:00:00Z,13.0,76.75,NaN
2010-02-01T00:00:00Z,13.0,77.0,NaN
2010-02-01T00:00:00Z,13.0,77.25,NaN
2010-02-01T00:00:00Z,13.0,77.5,NaN
2010-02-01T00:00:00Z,13.0,77.75,NaN
2010-02-01T00:00:00Z,13.0,78.0,NaN
2010-02-01T00:00:00Z,13.25,70.0,301.30908
2010-02-01T00:00:00Z,13.25,70.25,301.38525
2010-02-01T00:00:00Z,13.25,70.5,301.45654
2010-02-01T00:00:00Z,13.25,70.75,301.5122
2010-02-01T00:00:00Z,13.25,71.0,301.58936
2010-02-01T00:00:00Z,13.25,71.25,301.65088
2010-02-01T00:00:00Z,13.25,71.5,301.7124
2010-02-01T00:00:00Z,13.25,71.75,301.77393
2010-02-01T00:00:00Z,13.25,72.0,301.8169
2010-02-01T00:00:00Z,13.25,72.25,301.8452
2010-02-01T00:00:00Z,13.25,72.5,301.86377
2010-02-01T00:00:00Z,13.25,72.75,301.8667
2010-02-01T00:00:00Z,13.25,73.0,301.8755
2010-02-01T00:00:00Z,13.25,73.25,301.89795
2010-02-01T00:00:00Z,13.25,73.5,301.8921
2010-02-01T00:00:00Z,13.25,73.75,301.9038
2010-02-01T00:00:00Z,13.25,74.0,301.95557
2010-02-01T00:00:00Z,13.25,74.25,301.79443
2010-02-01T00:00:00Z,13.25,74.5,301.9087
2010-02-01T00:00:00Z,13.25,74.75,NaN
2010-02-01T00:00:00Z,13.25,75.0,NaN
2010-02-01T00:00:00Z,13.25,75.25,NaN
2010-02-01T00:00:00Z,13.25,75.5,NaN
2010-02-01T00:00:00Z,13.25,75.75,NaN
2010-02-01T00:00:00Z,13.25,76.0,NaN
2010-02-01T00:00:00Z,13.25,76.25,NaN
2010-02-01T00:00:00Z,13.25,76.5,NaN
2010-02-01T00:00:00Z,13.25,76.75,NaN
2010-02-01T00:00:00Z,13.25,77.0,NaN
2010-02-01T00:00:00Z,13.25,77.25,NaN
2010-02-01T00:00:00Z,13.25,77.5,NaN
2010-02-01T00:00:00Z,13.25,77.75,NaN
2010-02-01T00:00:00Z,13.25,78.0,NaN
2010-02-01T00:00:00Z,13.5,70.0,301.2173
2010-02-01T00:00:00Z,13.5,70.25,301.2964
2010-02-01T00:00:00Z,13.5,70.5,301.37646
2010-02-01T00:00:00Z,13.5,70.75,301.47314
2010-02-01T00:00:00Z,13.5,71.0,301.54932
2010-02-01T00:00:00Z,13.5,71.25,301.61084
2010-02-01T00:00:00Z,13.5,71.5,301.67432
2010-02-01T00:00:00Z,13.5,71.75,301.73486
2010-02-01T00:00:00Z,13.5,72.0,301.79443
2010-02-01T00:00:00Z,13.5,72.25,301.82178
2010-02-01T00:00:00Z,13.5,72.5,301.83154
2010-02-01T00:00:00Z,13.5,72.75,301.83936
2010-02-01T00:00:00Z,13.5,73.0,301.8706
2010-02-01T00:00:00Z,13.5,73.25,301.8921
2010-02-01T00:00:00Z,13.5,73.5,301.88916
2010-02-01T00:00:00Z,13.5,73.75,301.9048
2010-02-01T00:00:00Z,13.5,74.0,301.87842
2010-02-01T00:00:00Z,13.5,74.25,301.74365
2010-02-01T00:00:00Z,13.5,74.5,301.94482
2010-02-01T00:00:00Z,13.5,74.75,NaN
2010-02-01T00:00:00Z,13.5,75.0,NaN
2010-02-01T00:00:00Z,13.5,75.25,NaN
2010-02-01T00:00:00Z,13.5,75.5,NaN
