time,LEV,latitude,longitude,u,v
UTC,millibar,degrees_north,degrees_east,,
2010-05-01T00:00:00Z,1000.0,7.25,75.75,6.202297,0.159441
2010-05-01T00:00:00Z,1000.0,7.25,76.0,6.3678246,0.15553474
2010-05-01T00:00:00Z,1000.0,7.25,76.25,6.5689964,0.10035896
2010-05-01T00:00:00Z,1000.0,7.25,76.5,6.7848167,0.15211678
2010-05-01T00:00:00Z,1000.0,7.25,76.75,7.002102,0.1462574
2010-05-01T00:00:00Z,1000.0,7.25,77.0,7.354641,0.26002693
2010-05-01T00:00:00Z,1000.0,7.25,77.25,7.709133,0.4797535
2010-05-01T00:00:00Z,1000.0,7.25,77.5,7.9889183,0.73073006
2010-05-01T00:00:00Z,1000.0,7.25,77.75,8.265774,1.2282887
2010-05-01T00:00:00Z,1000.0,7.25,78.0,8.325344,1.6926441
2010-05-01T00:00:00Z,1000.0,7.5,70.0,4.233547,0.17701912
2010-05-01T00:00:00Z,1000.0,7.5,70.25,4.3048363,0.15797615
2010-05-01T00:00:00Z,1000.0,7.5,70.5,4.361477,0.14528084
2010-05-01T00:00:00Z,1000.0,7.5,70.75,4.412258,0.14283943
2010-05-01T00:00:00Z,1000.0,7.5,71.0,4.474758,0.14723396
2010-05-01T00:00:00Z,1000.0,7.5,71.25,4.537258,0.14137459
2010-05-01T00:00:00Z,1000.0,7.5,71.5,4.6075706,0.15504646
2010-05-01T00:00:00Z,1000.0,7.5,71.75,4.6627464,0.1618824
2010-05-01T00:00:00Z,1000.0,7.5,72.0,4.748684,0.15895271
2010-05-01T00:00:00Z,1000.0,7.5,72.25,4.840481,0.143816
2010-05-01T00:00:00Z,1000.0,7.5,72.5,4.9371605,0.16627693
2010-05-01T00:00:00Z,1000.0,7.5,72.75,5.033352,0.17262459
2010-05-01T00:00:00Z,1000.0,7.5,73.0,5.115383,0.1931324
2010-05-01T00:00:00Z,1000.0,7.5,73.25,5.19009,0.18873787
2010-05-01T00:00:00Z,1000.0,7.5,73.5,5.2755394,0.17164803
2010-05-01T00:00:00Z,1000.0,7.5,73.75,5.3644066,0.190691
2010-05-01T00:00:00Z,1000.0,7.5,74.0,5.455227,0.16627693
2010-05-01T00:00:00Z,1000.0,7.5,74.25,5.5816917,0.16578865
2010-05-01T00:00:00Z,1000.0,7.5,74.5,5.6730003,0.11207771
2010-05-01T00:00:00Z,1000.0,7.5,74.75,5.7735863,0.1071949
2010-05-01T00:00:00Z,1000.0,7.5,75.0,5.83218,0.0681324
2010-05-01T00:00:00Z,1000.0,7.5,75.25,5.9010277,0.0368824
2010-05-01T00:00:00Z,1000.0,7.5,75.5,5.967434,0.05592537
2010-05-01T00:00:00Z,1000.0,7.5,75.75,6.0865746,-0.038312912
2010-05-01T00:00:00Z,1000.0,7.5,76.0,6.3277855,-0.08421135
2010-05-01T00:00:00Z,1000.0,7.5,76.25,6.4757347,-0.15891838
2010-05-01T00:00:00Z,1000.0,7.5,76.5,6.7408714,-0.18479729
2010-05-01T00:00:00Z,1000.0,7.5,76.75,7.0480003,-0.25022697
2010-05-01T00:00:00Z,1000.0,7.5,77.0,7.4269066,-0.20237541
2010-05-01T00:00:00Z,1000.0,7.5,77.25,7.856106,-0.06907463
2010-05-01T00:00:00Z,1000.0,7.5,77.5,8.354153,0.2922535
2010-05-01T00:00:00Z,1000.0,7.5,77.75,8.812649,1.0202808
2010-05-01T00:00:00Z,1000.0,7.5,78.0,8.847317,1.6648121
2010-05-01T00:00:00Z,1000.0,7.75,70.0,4.1417503,0.03248787
2010-05-01T00:00:00Z,1000.0,7.75,70.25,4.20718,0.01735115
2010-05-01T00:00:00Z,1000.0,7.75,70.5,4.25552,0.0031909943
2010-05-01T00:00:00Z,1000.0,7.75,70.75,4.3194847,0.0012378693
2010-05-01T00:00:00Z,1000.0,7.75,71.0,4.3834496,-0.022687912
2010-05-01T00:00:00Z,1000.0,7.75,71.25,4.452297,-0.03294182
2010-05-01T00:00:00Z,1000.0,7.75,71.5,4.510891,-0.0055980682
2010-05-01T00:00:00Z,1000.0,7.75,71.75,4.5675316,-0.009504318
2010-05-01T00:00:00Z,1000.0,7.75,72.0,4.668606,-0.007062912
2010-05-01T00:00:00Z,1000.0,7.75,72.25,4.750637,-0.008527756
2010-05-01T00:00:00Z,1000.0,7.75,72.5,4.859524,0.018327713
2010-05-01T00:00:00Z,1000.0,7.75,72.75,4.9444847,0.046159744
2010-05-01T00:00:00Z,1000.0,7.75,73.0,5.0270042,0.05641365
2010-05-01T00:00:00Z,1000.0,7.75,73.25,5.1007347,0.046159744
2010-05-01T00:00:00Z,1000.0,7.75,73.5,5.1700706,0.062273026
2010-05-01T00:00:00Z,1000.0,7.75,73.75,5.257473,0.07301521
2010-05-01T00:00:00Z,1000.0,7.75,74.0,5.3502464,0.03297615
2010-05-01T00:00:00Z,1000.0,7.75,74.25,5.496731,0.035417557
2010-05-01T00:00:00Z,1000.0,7.75,74.5,5.5587425,-0.007062912
2010-05-01T00:00:00Z,1000.0,7.75,74.75,5.632473,0.010026932
2010-05-01T00:00:00Z,1000.0,7.75,75.0,5.6769066,-0.03294182
2010-05-01T00:00:00Z,1000.0,7.75,75.25,5.7584496,-0.07005119
2010-05-01T00:00:00Z,1000.0,7.75,75.5,5.8976097,-0.113508224
2010-05-01T00:00:00Z,1000.0,7.75,75.75,6.0377464,-0.27610588
2010-05-01T00:00:00Z,1000.0,7.75,76.0,6.2135277,-0.30344963
2010-05-01T00:00:00Z,1000.0,7.75,76.25,6.323391,-0.47678947
2010-05-01T00:00:00Z,1000.0,7.75,76.5,6.629055,-0.57591057
2010-05-01T00:00:00Z,1000.0,7.75,76.75,6.7980003,-0.699934
2010-05-01T00:00:00Z,1000.0,7.75,77.0,7.2169456,-0.98997307
2010-05-01T00:00:00Z,1000.0,7.75,77.25,8.185207,-0.97727776
2010-05-01T00:00:00Z,1000.0,7.75,77.5,9.117825,-0.31858635
2010-05-01T00:00:00Z,1000.0,7.75,77.75,9.689114,0.8986988
2010-05-01T00:00:00Z,1000.0,7.75,78.0,9.589993,2.0114918
2010-05-01T00:00:00Z,1000.0,8.0,70.0,4.025051,-0.097883224
2010-05-01T00:00:00Z,1000.0,8.0,70.25,4.095852,-0.1115551
2010-05-01T00:00:00Z,1000.0,8.0,70.5,4.133938,-0.12473869
2010-05-01T00:00:00Z,1000.0,8.0,70.75,4.2076683,-0.13548088
2010-05-01T00:00:00Z,1000.0,8.0,71.0,4.266262,-0.17112541
2010-05-01T00:00:00Z,1000.0,8.0,71.25,4.3365746,-0.18821526
2010-05-01T00:00:00Z,1000.0,8.0,71.5,4.4078636,-0.17600822
2010-05-01T00:00:00Z,1000.0,8.0,71.75,4.478176,-0.18235588
2010-05-01T00:00:00Z,1000.0,8.0,72.0,4.583645,-0.16917229
2010-05-01T00:00:00Z,1000.0,8.0,72.25,4.6632347,-0.17063713
2010-05-01T00:00:00Z,1000.0,8.0,72.5,4.7794456,-0.13596916
2010-05-01T00:00:00Z,1000.0,8.0,72.75,4.84927,-0.121809006
2010-05-01T00:00:00Z,1000.0,8.0,73.0,4.9410667,-0.13938713
2010-05-01T00:00:00Z,1000.0,8.0,73.25,4.999172,-0.13206291
2010-05-01T00:00:00Z,1000.0,8.0,73.5,5.03677,-0.110090256
2010-05-01T00:00:00Z,1000.0,8.0,73.75,5.1402855,-0.09690666
2010-05-01T00:00:00Z,1000.0,8.0,74.0,5.229641,-0.1349926
2010-05-01T00:00:00Z,1000.0,8.0,74.25,5.3761253,-0.13206291
2010-05-01T00:00:00Z,1000.0,8.0,74.5,5.415188,-0.1403637
2010-05-01T00:00:00Z,1000.0,8.0,74.75,5.4786644,-0.11839104
2010-05-01T00:00:00Z,1000.0,8.0,75.0,5.5484886,-0.17600822
2010-05-01T00:00:00Z,1000.0,8.0,75.25,5.6520042,-0.2648754
2010-05-01T00:00:00Z,1000.0,8.0,75.5,5.788723,-0.34007072
2010-05-01T00:00:00Z,1000.0,8.0,75.75,5.8155785,-0.46897697
2010-05-01T00:00:00Z,1000.0,8.0,76.0,5.9230003,-0.528059
2010-05-01T00:00:00Z,1000.0,8.0,76.25,5.9928246,-0.793684
2010-05-01T00:00:00Z,1000.0,8.0,76.5,6.1266136,-0.8869457
2010-05-01T00:00:00Z,1000.0,8.0,76.75,6.2135277,-1.2897778
2010-05-01T00:00:00Z,1000.0,8.0,77.0,6.81509,-2.1056957
2010-05-01T00:00:00Z,1000.0,8.0,77.25,7.65884,-1.8600903
2010-05-01T00:00:00Z,1000.0,8.0,77.5,8.027004,-0.5383129
2010-05-01T00:00:00Z,1000.0,8.0,77.75,8.81802,1.4240894
2010-05-01T00:00:00Z,1000.0,8.0,78.0,9.301418,3.164812
2010-05-01T00:00:00Z,1000.0,8.25,70.0,3.889309,-0.24925041
2010-05-01T00:00:00Z,1000.0,8.25,70.25,3.9635277,-0.2731762
2010-05-01T00:00:00Z,1000.0,8.25,70.5,3.9996605,-0.2809887
2010-05-01T00:00:00Z,1000.0,8.25,70.75,4.0763206,-0.2966137
2010-05-01T00:00:00Z,1000.0,8.25,71.0,4.139797,-0.32395744
2010-05-01T00:00:00Z,1000.0,8.25,71.25,4.22134,-0.34544182
2010-05-01T00:00:00Z,1000.0,8.25,71.5,4.306301,-0.34446526
2010-05-01T00:00:00Z,1000.0,8.25,71.75,4.385891,-0.34397697
2010-05-01T00:00:00Z,1000.0,8.25,72.0,4.5050316,-0.33714104
2010-05-01T00:00:00Z,1000.0,8.25,72.25,4.5826683,-0.34641838
2010-05-01T00:00:00Z,1000.0,8.25,72.5,4.689602,-0.31028557
2010-05-01T00:00:00Z,1000.0,8.25,72.75,4.7545433,-0.32688713
2010-05-01T00:00:00Z,1000.0,8.25,73.0,4.842922,-0.36350822
2010-05-01T00:00:00Z,1000.0,8.25,73.25,4.8941917,-0.33909416
2010-05-01T00:00:00Z,1000.0,8.25,73.5,4.9254417,-0.3356762
2010-05-01T00:00:00Z,1000.0,8.25,73.75,5.031399,-0.3039379
2010-05-01T00:00:00Z,1000.0,8.25,74.0,5.099758,-0.33860588
2010-05-01T00:00:00Z,1000.0,8.25,74.25,5.2320824,-0.3356762
2010-05-01T00:00:00Z,1000.0,8.25,74.5,5.264309,-0.3068676
2010-05-01T00:00:00Z,1000.0,8.25,74.75,5.321438,-0.3224926
2010-05-01T00:00:00Z,1000.0,8.25,75.0,5.408352,-0.40110588
2010-05-01T00:00:00Z,1000.0,8.25,75.25,5.4684105,-0.50315666
2010-05-01T00:00:00Z,1000.0,8.25,75.5,5.5221214,-0.5182934
2010-05-01T00:00:00Z,1000.0,8.25,75.75,5.4732933,-0.6198559
2010-05-01T00:00:00Z,1000.0,8.25,76.0,5.5348167,-0.7761059
2010-05-01T00:00:00Z,1000.0,8.25,76.25,5.5050316,-1.0632153
2010-05-01T00:00:00Z,1000.0,8.25,76.5,5.569973,-1.2985668
2010-05-01T00:00:00Z,1000.0,8.25,76.75,5.6524925,-2.0075512
2010-05-01T00:00:00Z,1000.0,8.25,77.0,5.592434,-2.7404613
2010-05-01T00:00:00Z,1000.0,8.25,77.25,4.8678246,-1.7599926
2010-05-01T00:00:00Z,1000.0,8.25,77.5,3.9254417,-0.10520744
2010-05-01T00:00:00Z,1000.0,8.25,77.75,5.0895042,1.8674488
2010-05-01T00:00:00Z,1000.0,8.25,78.0,6.81802,4.0007496
2010-05-01T00:00:00Z,1000.0,8.5,70.0,3.7340355,-0.43528557
2010-05-01T00:00:00Z,1000.0,8.5,70.25,3.8175316,-0.4758129
2010-05-01T00:00:00Z,1000.0,8.5,70.5,3.873684,-0.48313713
2010-05-01T00:00:00Z,1000.0,8.5,70.75,3.9547386,-0.4997387
2010-05-01T00:00:00Z,1000.0,8.5,71.0,4.0328636,-0.51634026
2010-05-01T00:00:00Z,1000.0,8.5,71.25,4.1158714,-0.5417309
2010-05-01T00:00:00Z,1000.0,8.5,71.5,4.2081566,-0.5329418
2010-05-01T00:00:00Z,1000.0,8.5,71.75,4.30093,-0.54026604
2010-05-01T00:00:00Z,1000.0,8.5,72.0,4.429348,-0.54221916
2010-05-01T00:00:00Z,1000.0,8.5,72.25,4.4977074,-0.5485668
2010-05-01T00:00:00Z,1000.0,8.5,72.5,4.5846214,-0.53196526
2010-05-01T00:00:00Z,1000.0,8.5,72.75,4.6490746,-0.54563713
2010-05-01T00:00:00Z,1000.0,8.5,73.0,4.7130394,-0.57884026
2010-05-01T00:00:00Z,1000.0,8.5,73.25,4.781887,-0.5539379
2010-05-01T00:00:00Z,1000.0,8.5,73.5,4.821926,-0.55344963
2010-05-01T00:00:00Z,1000.0,8.5,73.75,4.910305,-0.52122307
2010-05-01T00:00:00Z,1000.0,8.5,74.0,4.9757347,-0.5646801
2010-05-01T00:00:00Z,1000.0,8.5,74.25,5.085598,-0.547102
2010-05-01T00:00:00Z,1000.0,8.5,74.5,5.115383,-0.5051098
2010-05-01T00:00:00Z,1000.0,8.5,74.75,5.1485863,-0.57151604
2010-05-01T00:00:00Z,1000.0,8.5,75.0,5.209133,-0.6242504
2010-05-01T00:00:00Z,1000.0,8.5,75.25,5.2013206,-0.69602776
2010-05-01T00:00:00Z,1000.0,8.5,75.5,5.205715,-0.6764965
2010-05-01T00:00:00Z,1000.0,8.5,75.75,5.167141,-0.82884026
2010-05-01T00:00:00Z,1000.0,8.5,76.0,5.1783714,-1.0876293
2010-05-01T00:00:00Z,1000.0,8.5,76.25,5.1539574,-1.403059
2010-05-01T00:00:00Z,1000.0,8.5,76.5,5.165188,-1.8014965
2010-05-01T00:00:00Z,1000.0,8.5,76.75,4.569973,-2.1750317
2010-05-01T00:00:00Z,1000.0,8.5,77.0,3.2936058,-2.0588207
2010-05-01T00:00:00Z,1000.0,8.5,77.25,2.2223167,-0.74290276
2010-05-01T00:00:00Z,1000.0,8.5,77.5,1.6749535,0.2321949
2010-05-01T00:00:00Z,1000.0,8.5,77.75,2.559719,1.1980152
2010-05-01T00:00:00Z,1000.0,8.5,78.0,3.9317894,3.3581715
2010-05-01T00:00:00Z,1000.0,8.75,70.0,3.6026878,-0.63401604
2010-05-01T00:00:00Z,1000.0,8.75,70.25,3.6979027,-0.66770744
2010-05-01T00:00:00Z,1000.0,8.75,70.5,3.7706566,-0.6818676
2010-05-01T00:00:00Z,1000.0,8.75,70.75,3.8526878,-0.6970043
2010-05-01T00:00:00Z,1000.0,8.75,71.0,3.9488792,-0.699934
2010-05-01T00:00:00Z,1000.0,8.75,71.25,4.0235863,-0.7389965
2010-05-01T00:00:00Z,1000.0,8.75,71.5,4.1280785,-0.7292309
2010-05-01T00:00:00Z,1000.0,8.75,71.75,4.2149925,-0.75559807
2010-05-01T00:00:00Z,1000.0,8.75,72.0,4.3141136,-0.7629223
2010-05-01T00:00:00Z,1000.0,8.75,72.25,4.389309,-0.7629223
2010-05-01T00:00:00Z,1000.0,8.75,72.5,4.47134,-0.7731762
2010-05-01T00:00:00Z,1000.0,8.75,72.75,4.5392113,-0.7575512
2010-05-01T00:00:00Z,1000.0,8.75,73.0,4.58218,-0.7907543
2010-05-01T00:00:00Z,1000.0,8.75,73.25,4.6598167,-0.7756176
2010-05-01T00:00:00Z,1000.0,8.75,73.5,4.7013206,-0.76926994
2010-05-01T00:00:00Z,1000.0,8.75,73.75,4.7896996,-0.7570629
2010-05-01T00:00:00Z,1000.0,8.75,74.0,4.8605003,-0.781477
2010-05-01T00:00:00Z,1000.0,8.75,74.25,4.9024925,-0.7604809
2010-05-01T00:00:00Z,1000.0,8.75,74.5,4.9356956,-0.73753166
2010-05-01T00:00:00Z,1000.0,8.75,74.75,4.9566917,-0.8171215
2010-05-01T00:00:00Z,1000.0,8.75,75.0,4.9874535,-0.8307934
2010-05-01T00:00:00Z,1000.0,8.75,75.25,4.9542503,-0.88938713
2010-05-01T00:00:00Z,1000.0,8.75,75.5,4.936184,-0.88841057
2010-05-01T00:00:00Z,1000.0,8.75,75.75,4.9039574,-1.1022778
2010-05-01T00:00:00Z,1000.0,8.75,76.0,4.8487816,-1.4382153
2010-05-01T00:00:00Z,1000.0,8.75,76.25,4.672512,-1.6677074
2010-05-01T00:00:00Z,1000.0,8.75,76.5,4.1173363,-1.8547192
2010-05-01T00:00:00Z,1000.0,8.75,76.75,2.7022972,-1.5446606
2010-05-01T00:00:00Z,1000.0,8.75,77.0,1.2813988,-0.906477
2010-05-01T00:00:00Z,1000.0,8.75,77.25,1.4923363,-0.06126213
2010-05-01T00:00:00Z,1000.0,8.75,77.5,2.2564964,0.23707771
2010-05-01T00:00:00Z,1000.0,8.75,77.75,2.3678246,0.46315193
2010-05-01T00:00:00Z,1000.0,8.75,78.0,2.3766136,2.1657887
2010-05-01T00:00:00Z,1000.0,9.0,70.0,3.5030785,-0.79514885
2010-05-01T00:00:00Z,1000.0,9.0,70.25,3.5948753,-0.8122387
2010-05-01T00:00:00Z,1000.0,9.0,70.5,3.6754417,-0.8307934
2010-05-01T00:00:00Z,1000.0,9.0,70.75,3.7599144,-0.8513012
2010-05-01T00:00:00Z,1000.0,9.0,71.0,3.8727074,-0.84983635
2010-05-01T00:00:00Z,1000.0,9.0,71.25,3.9376488,-0.9006176
2010-05-01T00:00:00Z,1000.0,9.0,71.5,4.044094,-0.8986645
2010-05-01T00:00:00Z,1000.0,9.0,71.75,4.1173363,-0.93040276
2010-05-01T00:00:00Z,1000.0,9.0,72.0,4.196926,-0.9577465
2010-05-01T00:00:00Z,1000.0,9.0,72.25,4.290676,-0.9709301
2010-05-01T00:00:00Z,1000.0,9.0,72.5,4.347805,-0.9992504
2010-05-01T00:00:00Z,1000.0,9.0,72.75,4.4161644,-0.97776604
2010-05-01T00:00:00Z,1000.0,9.0,73.0,4.4562035,-1.0217113
2010-05-01T00:00:00Z,1000.0,9.0,73.25,4.525051,-1.0065746
2010-05-01T00:00:00Z,1000.0,9.0,73.5,4.56509,-1.003645
2010-05-01T00:00:00Z,1000.0,9.0,73.75,4.6422386,-1.0085278
2010-05-01T00:00:00Z,1000.0,9.0,74.0,4.7013206,-0.9972973
2010-05-01T00:00:00Z,1000.0,9.0,74.25,4.710598,-1.0046215
2010-05-01T00:00:00Z,1000.0,9.0,74.5,4.7667503,-0.9763012
2010-05-01T00:00:00Z,1000.0,9.0,74.75,4.7633324,-1.0261059
2010-05-01T00:00:00Z,1000.0,9.0,75.0,4.7618675,-1.0334301
2010-05-01T00:00:00Z,1000.0,9.0,75.25,4.715481,-1.0788403
2010-05-01T00:00:00Z,1000.0,9.0,75.5,4.655422,-1.1232738
2010-05-01T00:00:00Z,1000.0,9.0,75.75,4.5411644,-1.3327465
2010-05-01T00:00:00Z,1000.0,9.0,76.0,4.3331566,-1.6100903
2010-05-01T00:00:00Z,1000.0,9.0,76.25,3.7926292,-1.5422192
2010-05-01T00:00:00Z,1000.0,9.0,76.5,2.523098,-1.3923168
2010-05-01T00:00:00Z,1000.0,9.0,76.75,1.1930199,-1.0095043
2010-05-01T00:00:00Z,1000.0,9.0,77.0,0.78969955,-0.5358715
2010-05-01T00:00:00Z,1000.0,9.0,77.25,1.6178246,-0.055402756
2010-05-01T00:00:00Z,1000.0,9.0,77.5,2.5147972,0.35817146
2010-05-01T00:00:00Z,1000.0,9.0,77.75,2.3585472,0.60084724
2010-05-01T00:00:00Z,1000.0,9.0,78.0,1.9098167,1.3723316
2010-05-01T00:00:00Z,1000.0,9.25,70.0,3.417141,-0.90159416
2010-05-01T00:00:00Z,1000.0,9.25,70.25,3.4947777,-0.92063713
2010-05-01T00:00:00Z,1000.0,9.25,70.5,3.5899925,-0.9240551
2010-05-01T00:00:00Z,1000.0,9.25,70.75,3.6695824,-0.9548168
2010-05-01T00:00:00Z,1000.0,9.25,71.0,3.779934,-0.9836254
2010-05-01T00:00:00Z,1000.0,9.25,71.25,3.8482933,-1.0412426
2010-05-01T00:00:00Z,1000.0,9.25,71.5,3.941555,-1.0646801
2010-05-01T00:00:00Z,1000.0,9.25,71.75,4.0152855,-1.093977
2010-05-01T00:00:00Z,1000.0,9.25,72.0,4.094387,-1.1369457
2010-05-01T00:00:00Z,1000.0,9.25,72.25,4.1852074,-1.1579418
2010-05-01T00:00:00Z,1000.0,9.25,72.5,4.2252464,-1.1862621
2010-05-01T00:00:00Z,1000.0,9.25,72.75,4.3082542,-1.1764965
2010-05-01T00:00:00Z,1000.0,9.25,73.0,4.344387,-1.2204418
2010-05-01T00:00:00Z,1000.0,9.25,73.25,4.396145,-1.2170238
2010-05-01T00:00:00Z,1000.0,9.25,73.5,4.444973,-1.218977
2010-05-01T00:00:00Z,1000.0,9.25,73.75,4.4894066,-1.2243481
2010-05-01T00:00:00Z,1000.0,9.25,74.0,4.537258,-1.203352
2010-05-01T00:00:00Z,1000.0,9.25,74.25,4.55093,-1.2389965
2010-05-01T00:00:00Z,1000.0,9.25,74.5,4.5792503,-1.1823559
2010-05-01T00:00:00Z,1000.0,9.25,74.75,4.547024,-1.2126293
2010-05-01T00:00:00Z,1000.0,9.25,75.0,4.542141,-1.2219067
2010-05-01T00:00:00Z,1000.0,9.25,75.25,4.453274,-1.2204418
2010-05-01T00:00:00Z,1000.0,9.25,75.5,4.327297,-1.305891
2010-05-01T00:00:00Z,1000.0,9.25,75.75,4.0675316,-1.4089184
2010-05-01T00:00:00Z,1000.0,9.25,76.0,3.7306175,-1.5275707
2010-05-01T00:00:00Z,1000.0,9.25,76.25,3.1144066,-1.2546215
2010-05-01T00:00:00Z,1000.0,9.25,76.5,1.5328636,-0.97190666
2010-05-01T00:00:00Z,1000.0,9.25,76.75,0.5299339,-0.90452385
2010-05-01T00:00:00Z,1000.0,9.25,77.0,0.9444847,-0.59446526
2010-05-01T00:00:00Z,1000.0,9.25,77.25,1.6471214,-0.12815666
2010-05-01T00:00:00Z,1000.0,9.25,77.5,2.1139183,0.34254646
2010-05-01T00:00:00Z,1000.0,9.25,77.75,1.9586449,0.82985115
2010-05-01T00:00:00Z,1000.0,9.25,78.0,1.5060081,1.1511402
2010-05-01T00:00:00Z,1000.0,9.5,70.0,3.3385277,-0.99046135
2010-05-01T00:00:00Z,1000.0,9.5,70.25,3.3990746,-1.0226879
2010-05-01T00:00:00Z,1000.0,9.5,70.5,3.5035667,-1.0212231
2010-05-01T00:00:00Z,1000.0,9.5,70.75,3.580227,-1.0700512
2010-05-01T00:00:00Z,1000.0,9.5,71.0,3.679348,-1.1369457
2010-05-01T00:00:00Z,1000.0,9.5,71.25,3.7584496,-1.1872387
2010-05-01T00:00:00Z,1000.0,9.5,71.5,3.8395042,-1.2360668
2010-05-01T00:00:00Z,1000.0,9.5,71.75,3.9278831,-1.2492504
2010-05-01T00:00:00Z,1000.0,9.5,72.0,4.000637,-1.293684
2010-05-01T00:00:00Z,1000.0,9.5,72.25,4.08218,-1.3117504
2010-05-01T00:00:00Z,1000.0,9.5,72.5,4.1261253,-1.3322582
2010-05-01T00:00:00Z,1000.0,9.5,72.75,4.1974144,-1.3303051
2010-05-01T00:00:00Z,1000.0,9.5,73.0,4.2252464,-1.3571606
2010-05-01T00:00:00Z,1000.0,9.5,73.25,4.2706566,-1.3815746
2010-05-01T00:00:00Z,1000.0,9.5,73.5,4.3224144,-1.3708324
2010-05-01T00:00:00Z,1000.0,9.5,73.75,4.3448753,-1.3791332
2010-05-01T00:00:00Z,1000.0,9.5,74.0,4.387844,-1.3713207
2010-05-01T00:00:00Z,1000.0,9.5,74.25,4.3868675,-1.4020824
2010-05-01T00:00:00Z,1000.0,9.5,74.5,4.3727074,-1.3542309
2010-05-01T00:00:00Z,1000.0,9.5,74.75,4.3385277,-1.3737621
2010-05-01T00:00:00Z,1000.0,9.5,75.0,4.3019066,-1.3693676
2010-05-01T00:00:00Z,1000.0,9.5,75.25,4.14468,-1.3185863
2010-05-01T00:00:00Z,1000.0,9.5,75.5,4.0069847,-1.3766918
2010-05-01T00:00:00Z,1000.0,9.5,75.75,3.7198753,-1.3679028
2010-05-01T00:00:00Z,1000.0,9.5,76.0,3.385891,-1.4157543
2010-05-01T00:00:00Z,1000.0,9.5,76.25,2.8404808,-1.1105785
2010-05-01T00:00:00Z,1000.0,9.5,76.5,1.1505394,-0.66526604
2010-05-01T00:00:00Z,1000.0,9.5,76.75,0.21499252,-0.60764885
2010-05-01T00:00:00Z,1000.0,9.5,77.0,0.9054222,-0.32444572
2010-05-01T00:00:00Z,1000.0,9.5,77.25,1.4283714,-0.017316818
2010-05-01T00:00:00Z,1000.0,9.5,77.5,1.4752464,0.073503494
2010-05-01T00:00:00Z,1000.0,9.5,77.75,1.1266136,0.5735035
2010-05-01T00:00:00Z,1000.0,9.5,78.0,0.8150902,1.0783863
2010-05-01T00:00:00Z,1000.0,9.75,70.0,3.2687035,-1.106184
2010-05-01T00:00:00Z,1000.0,9.75,70.25,3.3229027,-1.153059
2010-05-01T00:00:00Z,1000.0,9.75,70.5,3.42593,-1.1613598
2010-05-01T00:00:00Z,1000.0,9.75,70.75,3.5123558,-1.2053051
2010-05-01T00:00:00Z,1000.0,9.75,71.0,3.5968285,-1.2668285
2010-05-01T00:00:00Z,1000.0,9.75,71.25,3.67593,-1.30052
2010-05-01T00:00:00Z,1000.0,9.75,71.5,3.7560081,-1.3620434
2010-05-01T00:00:00Z,1000.0,9.75,71.75,3.8619652,-1.3600903
2010-05-01T00:00:00Z,1000.0,9.75,72.0,3.923977,-1.4216137
2010-05-01T00:00:00Z,1000.0,9.75,72.25,3.9947777,-1.4396801
2010-05-01T00:00:00Z,1000.0,9.75,72.5,4.028469,-1.4577465
2010-05-01T00:00:00Z,1000.0,9.75,72.75,4.0763206,-1.4748363
2010-05-01T00:00:00Z,1000.0,9.75,73.0,4.12759,-1.4806957
2010-05-01T00:00:00Z,1000.0,9.75,73.25,4.169094,-1.5148754
2010-05-01T00:00:00Z,1000.0,9.75,73.5,4.196926,-1.4787426
2010-05-01T00:00:00Z,1000.0,9.75,73.75,4.208645,-1.509016
2010-05-01T00:00:00Z,1000.0,9.75,74.0,4.2394066,-1.509016
2010-05-01T00:00:00Z,1000.0,9.75,74.25,4.2198753,-1.5129223
2010-05-01T00:00:00Z,1000.0,9.75,74.5,4.2047386,-1.4992504
2010-05-01T00:00:00Z,1000.0,9.75,74.75,4.133938,-1.4816723
2010-05-01T00:00:00Z,1000.0,9.75,75.0,4.0357933,-1.4943676
2010-05-01T00:00:00Z,1000.0,9.75,75.25,3.9166527,-1.4372387
2010-05-01T00:00:00Z,1000.0,9.75,75.5,3.798977,-1.4025707
2010-05-01T00:00:00Z,1000.0,9.75,75.75,3.5416527,-1.3845043
2010-05-01T00:00:00Z,1000.0,9.75,76.0,3.1837425,-1.3664379
2010-05-01T00:00:00Z,1000.0,9.75,76.25,2.3976097,-0.8742504
2010-05-01T00:00:00Z,1000.0,9.75,76.5,0.61782455,-0.24827385
2010-05-01T00:00:00Z,1000.0,9.75,76.75,-0.060886383,-0.18137932
2010-05-01T00:00:00Z,1000.0,9.75,77.0,0.88637924,-0.07542229
2010-05-01T00:00:00Z,1000.0,9.75,77.25,1.3155785,0.09254646
2010-05-01T00:00:00Z,1000.0,9.75,77.5,1.0772972,0.12574959
2010-05-01T00:00:00Z,1000.0,9.75,77.75,0.7237816,0.44899178
2010-05-01T00:00:00Z,1000.0,9.75,78.0,0.61831284,0.7575855
2010-05-01T00:00:00Z,1000.0,10.0,70.0,3.2394066,-1.2194653
2010-05-01T00:00:00Z,1000.0,10.0,70.25,3.2862816,-1.2663403
2010-05-01T00:00:00Z,1000.0,10.0,70.5,3.3766136,-1.2721996
2010-05-01T00:00:00Z,1000.0,10.0,70.75,3.4649925,-1.30052
2010-05-01T00:00:00Z,1000.0,10.0,71.0,3.5411644,-1.3469067
